trial_number,params,value
700,"{'learning_rate': 0.2052012487667602, 'num_leaves': 137, 'max_depth': 7, 'min_data_in_leaf': 19, 'feature_fraction': 0.6752438245730967, 'bagging_fraction': 0.7720838054661878, 'bagging_freq': 1, 'lambda_l1': 0.0015779065203041418, 'lambda_l2': 0.0002455008896318073}",0.016047329658646532
701,"{'learning_rate': 0.2990807175053255, 'num_leaves': 145, 'max_depth': 4, 'min_data_in_leaf': 16, 'feature_fraction': 0.6844946184219549, 'bagging_fraction': 0.7819618042167766, 'bagging_freq': 7, 'lambda_l1': 0.00046494774719238376, 'lambda_l2': 5.2131740840873095e-06}",0.019235090020965972
702,"{'learning_rate': 0.26659965263843755, 'num_leaves': 129, 'max_depth': 4, 'min_data_in_leaf': 12, 'feature_fraction': 0.7319778240490108, 'bagging_fraction': 0.8559963674526341, 'bagging_freq': 2, 'lambda_l1': 0.0010334962260541715, 'lambda_l2': 1.7646615260324737e-05}",0.021370425085117516
703,"{'learning_rate': 0.22255355922381564, 'num_leaves': 148, 'max_depth': 4, 'min_data_in_leaf': 18, 'feature_fraction': 0.6524268279126759, 'bagging_fraction': 0.7613399785489545, 'bagging_freq': 1, 'lambda_l1': 0.0003131189199285061, 'lambda_l2': 5.371700775941179e-05}",0.02342644757707405
704,"{'learning_rate': 0.24721385224807516, 'num_leaves': 140, 'max_depth': 5, 'min_data_in_leaf': 15, 'feature_fraction': 0.6737259763574996, 'bagging_fraction': 0.8127296675044131, 'bagging_freq': 1, 'lambda_l1': 0.005476471898050302, 'lambda_l2': 2.7950746418933374e-05}",0.018163073726483465
705,"{'learning_rate': 0.231957403858742, 'num_leaves': 123, 'max_depth': 4, 'min_data_in_leaf': 14, 'feature_fraction': 0.7437624183091993, 'bagging_fraction': 0.8366816524778341, 'bagging_freq': 1, 'lambda_l1': 0.0006664947585348786, 'lambda_l2': 9.52859905663331e-05}",0.024138441160246868
706,"{'learning_rate': 0.18561483258094272, 'num_leaves': 133, 'max_depth': 4, 'min_data_in_leaf': 10, 'feature_fraction': 0.6668659346480683, 'bagging_fraction': 0.6976469771608563, 'bagging_freq': 1, 'lambda_l1': 2.446078637551787e-06, 'lambda_l2': 3.1831827833399e-07}",0.028447367464913498
707,"{'learning_rate': 0.21157974108228705, 'num_leaves': 143, 'max_depth': 5, 'min_data_in_leaf': 17, 'feature_fraction': 0.6834961149283392, 'bagging_fraction': 0.7995430769383775, 'bagging_freq': 1, 'lambda_l1': 0.002057365010127694, 'lambda_l2': 6.842402920289831e-06}",0.023409508163322084
708,"{'learning_rate': 0.018191585900778462, 'num_leaves': 150, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.6921225690384685, 'bagging_fraction': 0.7873754479892535, 'bagging_freq': 1, 'lambda_l1': 0.001152948243137551, 'lambda_l2': 3.66768819306001e-05}",0.02130160227924345
709,"{'learning_rate': 0.2639732449433664, 'num_leaves': 137, 'max_depth': 4, 'min_data_in_leaf': 12, 'feature_fraction': 0.7230144655682726, 'bagging_fraction': 0.8186871645273956, 'bagging_freq': 1, 'lambda_l1': 0.0004306293291690996, 'lambda_l2': 5.114744840793053e-07}",0.024511997303937563
710,"{'learning_rate': 0.28389447707860677, 'num_leaves': 193, 'max_depth': 4, 'min_data_in_leaf': 14, 'feature_fraction': 0.7558525230691349, 'bagging_fraction': 0.8443523903016944, 'bagging_freq': 1, 'lambda_l1': 1.7818394208903636e-05, 'lambda_l2': 9.906162552037028}",0.02675545681290432
711,"{'learning_rate': 0.24697531615680435, 'num_leaves': 146, 'max_depth': 4, 'min_data_in_leaf': 16, 'feature_fraction': 0.7353322119805238, 'bagging_fraction': 0.9161592154563554, 'bagging_freq': 1, 'lambda_l1': 0.0002887612139600488, 'lambda_l2': 3.541845329069175e-06}",0.02106561465464246
712,"{'learning_rate': 0.22007939167871074, 'num_leaves': 129, 'max_depth': 5, 'min_data_in_leaf': 22, 'feature_fraction': 0.6648467994737585, 'bagging_fraction': 0.8314268882477933, 'bagging_freq': 2, 'lambda_l1': 0.05268693943841952, 'lambda_l2': 1.1709895410635445e-05}",0.02198803154075714
713,"{'learning_rate': 0.27030396861984857, 'num_leaves': 177, 'max_depth': 4, 'min_data_in_leaf': 18, 'feature_fraction': 0.6813759720444942, 'bagging_fraction': 0.6002557804932558, 'bagging_freq': 1, 'lambda_l1': 0.000571290148480173, 'lambda_l2': 7.092766525212049e-05}",0.020330629338178058
714,"{'learning_rate': 0.15241550665294762, 'num_leaves': 140, 'max_depth': 4, 'min_data_in_leaf': 15, 'feature_fraction': 0.7163993530001403, 'bagging_fraction': 0.8059957683337885, 'bagging_freq': 1, 'lambda_l1': 0.0009242996620421231, 'lambda_l2': 1.8456297131911195e-05}",0.01888006942669223
715,"{'learning_rate': 0.23086939386251362, 'num_leaves': 157, 'max_depth': 4, 'min_data_in_leaf': 13, 'feature_fraction': 0.6925644801268876, 'bagging_fraction': 0.774294255616251, 'bagging_freq': 1, 'lambda_l1': 1.6021047026486796e-07, 'lambda_l2': 9.610276134506417e-07}",0.021867403040427762
716,"{'learning_rate': 0.20162240658856642, 'num_leaves': 135, 'max_depth': 4, 'min_data_in_leaf': 51, 'feature_fraction': 0.7279239006913671, 'bagging_fraction': 0.7973083654458346, 'bagging_freq': 4, 'lambda_l1': 0.0002460112238495764, 'lambda_l2': 0.00016437415923235978}",0.03443342285187364
717,"{'learning_rate': 0.24896239200072337, 'num_leaves': 150, 'max_depth': 5, 'min_data_in_leaf': 17, 'feature_fraction': 0.9830064060316416, 'bagging_fraction': 0.7516239246869638, 'bagging_freq': 1, 'lambda_l1': 0.003152407058508266, 'lambda_l2': 1.5851493541415246e-07}",0.029323493284431956
718,"{'learning_rate': 0.28351635892697585, 'num_leaves': 144, 'max_depth': 4, 'min_data_in_leaf': 20, 'feature_fraction': 0.7496251555381906, 'bagging_fraction': 0.7882928399288786, 'bagging_freq': 6, 'lambda_l1': 0.0014752458894705621, 'lambda_l2': 2.542063326822643e-06}",0.024033758924917648
719,"{'learning_rate': 0.17830159929005535, 'num_leaves': 125, 'max_depth': 4, 'min_data_in_leaf': 11, 'feature_fraction': 0.7829329718354759, 'bagging_fraction': 0.8172994880032685, 'bagging_freq': 1, 'lambda_l1': 0.00045740191149310714, 'lambda_l2': 5.491493897037455e-06}",0.021036812561396043
720,"{'learning_rate': 0.21500390629237914, 'num_leaves': 170, 'max_depth': 5, 'min_data_in_leaf': 15, 'feature_fraction': 0.6445169164952513, 'bagging_fraction': 0.8092067657065964, 'bagging_freq': 2, 'lambda_l1': 2.33072824192475e-05, 'lambda_l2': 5.062060022717029e-05}",0.019587013554176125
721,"{'learning_rate': 0.25695591029106574, 'num_leaves': 132, 'max_depth': 4, 'min_data_in_leaf': 18, 'feature_fraction': 0.6211308443997124, 'bagging_fraction': 0.7941870538202691, 'bagging_freq': 1, 'lambda_l1': 4.2866395752854044e-05, 'lambda_l2': 6.854238737701625e-07}",0.014432752874220642
722,"{'learning_rate': 0.2608636234354277, 'num_leaves': 119, 'max_depth': 4, 'min_data_in_leaf': 22, 'feature_fraction': 0.6375195629541821, 'bagging_fraction': 0.8025164389708863, 'bagging_freq': 1, 'lambda_l1': 4.4214153399161165e-05, 'lambda_l2': 6.270904709082044e-07}",0.019838070395376394
723,"{'learning_rate': 0.2714865963418971, 'num_leaves': 130, 'max_depth': 4, 'min_data_in_leaf': 73, 'feature_fraction': 0.628386308349829, 'bagging_fraction': 0.792965649948236, 'bagging_freq': 1, 'lambda_l1': 6.815873456105576e-05, 'lambda_l2': 3.934322577818986e-07}",0.07321806165590143
724,"{'learning_rate': 0.2529401409280524, 'num_leaves': 123, 'max_depth': 4, 'min_data_in_leaf': 20, 'feature_fraction': 0.6065193159853222, 'bagging_fraction': 0.811512703033277, 'bagging_freq': 1, 'lambda_l1': 0.0003211763386432606, 'lambda_l2': 0.0034352139537667317}",0.01560373663199425
725,"{'learning_rate': 0.2836343946993787, 'num_leaves': 132, 'max_depth': 4, 'min_data_in_leaf': 24, 'feature_fraction': 0.6289093602186248, 'bagging_fraction': 0.8021652433390741, 'bagging_freq': 1, 'lambda_l1': 0.0007828724639457539, 'lambda_l2': 7.393646715437205e-07}",0.023996004811488825
726,"{'learning_rate': 0.23890203949901798, 'num_leaves': 136, 'max_depth': 4, 'min_data_in_leaf': 18, 'feature_fraction': 0.6127308658686423, 'bagging_fraction': 0.8245409535663736, 'bagging_freq': 1, 'lambda_l1': 0.00018380559189257772, 'lambda_l2': 1.314369511434134e-06}",0.03001438432346972
727,"{'learning_rate': 0.2563149941823513, 'num_leaves': 130, 'max_depth': 4, 'min_data_in_leaf': 19, 'feature_fraction': 0.6208897983595613, 'bagging_fraction': 0.7955053869943013, 'bagging_freq': 1, 'lambda_l1': 4.79684471036416e-05, 'lambda_l2': 2.910780052039171e-07}",0.014891099079847505
728,"{'learning_rate': 0.2992176504579246, 'num_leaves': 115, 'max_depth': 4, 'min_data_in_leaf': 21, 'feature_fraction': 0.6589671416911925, 'bagging_fraction': 0.8145779143277827, 'bagging_freq': 2, 'lambda_l1': 0.00010572072766338831, 'lambda_l2': 9.166106164854645e-07}",0.02130246769575328
729,"{'learning_rate': 0.27015944764724037, 'num_leaves': 138, 'max_depth': 4, 'min_data_in_leaf': 17, 'feature_fraction': 0.6224771543870605, 'bagging_fraction': 0.7080842935350399, 'bagging_freq': 1, 'lambda_l1': 0.0018474401101554218, 'lambda_l2': 1.3381983688880448e-06}",0.01856750969354693
730,"{'learning_rate': 0.2415590062520738, 'num_leaves': 129, 'max_depth': 3, 'min_data_in_leaf': 19, 'feature_fraction': 0.6196137029906176, 'bagging_fraction': 0.8054228378000747, 'bagging_freq': 1, 'lambda_l1': 0.0003791921450134091, 'lambda_l2': 6.956587223690146e-07}",0.019116053323320205
731,"{'learning_rate': 0.26001648177914655, 'num_leaves': 134, 'max_depth': 4, 'min_data_in_leaf': 17, 'feature_fraction': 0.6152600845811604, 'bagging_fraction': 0.7942991554312068, 'bagging_freq': 1, 'lambda_l1': 5.863083954253266e-08, 'lambda_l2': 3.9177308964767734e-07}",0.026563894311708126
732,"{'learning_rate': 0.2815668467066682, 'num_leaves': 125, 'max_depth': 4, 'min_data_in_leaf': 16, 'feature_fraction': 0.6250279492389845, 'bagging_fraction': 0.8292779101870379, 'bagging_freq': 10, 'lambda_l1': 0.0006017127553730105, 'lambda_l2': 4.700493884560322e-07}",0.03104884424382525
733,"{'learning_rate': 0.10645269174240143, 'num_leaves': 202, 'max_depth': 4, 'min_data_in_leaf': 23, 'feature_fraction': 0.6401276643335148, 'bagging_fraction': 0.8192007226877143, 'bagging_freq': 1, 'lambda_l1': 0.0012350478579399868, 'lambda_l2': 2.3406261682946377e-07}",0.02032635517160089
734,"{'learning_rate': 0.2372182726140841, 'num_leaves': 142, 'max_depth': 3, 'min_data_in_leaf': 19, 'feature_fraction': 0.7696520819994885, 'bagging_fraction': 0.7843626730885278, 'bagging_freq': 1, 'lambda_l1': 8.033966709602946e-05, 'lambda_l2': 8.930021718915864e-07}",0.020306516830902215
735,"{'learning_rate': 0.2547688916636459, 'num_leaves': 184, 'max_depth': 4, 'min_data_in_leaf': 18, 'feature_fraction': 0.6320488151302336, 'bagging_fraction': 0.7337567563617872, 'bagging_freq': 1, 'lambda_l1': 0.0001880996897925341, 'lambda_l2': 1.5451667503126656e-06}",0.01815253762784232
736,"{'learning_rate': 0.22985746045823147, 'num_leaves': 137, 'max_depth': 4, 'min_data_in_leaf': 21, 'feature_fraction': 0.6756843483689914, 'bagging_fraction': 0.7991385603354527, 'bagging_freq': 1, 'lambda_l1': 5.23803744947493, 'lambda_l2': 2.7332087037496786e-06}",0.01900800259512477
737,"{'learning_rate': 0.2747013407376283, 'num_leaves': 141, 'max_depth': 3, 'min_data_in_leaf': 26, 'feature_fraction': 0.6058602932199869, 'bagging_fraction': 0.809150896148427, 'bagging_freq': 9, 'lambda_l1': 5.5857156735206916e-05, 'lambda_l2': 5.664457351965654e-07}",0.02768807572188376
738,"{'learning_rate': 0.2475456375343821, 'num_leaves': 122, 'max_depth': 4, 'min_data_in_leaf': 16, 'feature_fraction': 0.8284137150105791, 'bagging_fraction': 0.8408476315635228, 'bagging_freq': 1, 'lambda_l1': 0.00011456498443478123, 'lambda_l2': 9.495041461052065e-06}",0.01560675549062951
739,"{'learning_rate': 0.2967695761510103, 'num_leaves': 133, 'max_depth': 3, 'min_data_in_leaf': 13, 'feature_fraction': 0.6897432190498336, 'bagging_fraction': 0.7911235713848317, 'bagging_freq': 1, 'lambda_l1': 0.0038132240024689656, 'lambda_l2': 1.8091989463484744e-06}",0.020302473655399438
740,"{'learning_rate': 0.2285461719712102, 'num_leaves': 127, 'max_depth': 4, 'min_data_in_leaf': 15, 'feature_fraction': 0.6539519345384008, 'bagging_fraction': 0.8151971767045301, 'bagging_freq': 2, 'lambda_l1': 0.2868946970639048, 'lambda_l2': 3.9481106527812605e-06}",0.023829841443336393
741,"{'learning_rate': 0.2727422189214193, 'num_leaves': 139, 'max_depth': 4, 'min_data_in_leaf': 18, 'feature_fraction': 0.6985105328465293, 'bagging_fraction': 0.8038513356628436, 'bagging_freq': 1, 'lambda_l1': 0.0002473698009680981, 'lambda_l2': 6.995157201879287e-06}",0.015540888637591097
742,"{'learning_rate': 0.2578780040272624, 'num_leaves': 146, 'max_depth': 3, 'min_data_in_leaf': 14, 'feature_fraction': 0.6813532634322218, 'bagging_fraction': 0.8284005826829498, 'bagging_freq': 1, 'lambda_l1': 3.438958930216395e-05, 'lambda_l2': 8.75097519744243e-07}",0.020159886163401575
743,"{'learning_rate': 0.12076476320526185, 'num_leaves': 133, 'max_depth': 4, 'min_data_in_leaf': 28, 'feature_fraction': 0.6006606158167511, 'bagging_fraction': 0.7840831559940545, 'bagging_freq': 1, 'lambda_l1': 0.0008843891382907086, 'lambda_l2': 1.398799057050178e-05}",0.022476016766015308
744,"{'learning_rate': 0.23887585855748772, 'num_leaves': 143, 'max_depth': 4, 'min_data_in_leaf': 16, 'feature_fraction': 0.6707711305831727, 'bagging_fraction': 0.7962278734301468, 'bagging_freq': 1, 'lambda_l1': 0.0005353322522492031, 'lambda_l2': 1.3654294901955449e-06}",0.014527991942120603
745,"{'learning_rate': 0.22325356745132727, 'num_leaves': 148, 'max_depth': 4, 'min_data_in_leaf': 20, 'feature_fraction': 0.6880278175419661, 'bagging_fraction': 0.8106786211340384, 'bagging_freq': 2, 'lambda_l1': 0.002524430187077988, 'lambda_l2': 5.094460634181e-07}",0.018643554828324353
746,"{'learning_rate': 0.26851689002395646, 'num_leaves': 189, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.6972126356892207, 'bagging_fraction': 0.7876918181111943, 'bagging_freq': 1, 'lambda_l1': 0.000141142603697576, 'lambda_l2': 4.148605790904297e-06}",0.020803659586838837
747,"{'learning_rate': 0.24756849778572584, 'num_leaves': 135, 'max_depth': 4, 'min_data_in_leaf': 10, 'feature_fraction': 0.7057866239052789, 'bagging_fraction': 0.822569683910959, 'bagging_freq': 1, 'lambda_l1': 0.00036212760634651695, 'lambda_l2': 2.5767840005421003e-06}",0.013572282459313911
748,"{'learning_rate': 0.2182789573546399, 'num_leaves': 139, 'max_depth': 4, 'min_data_in_leaf': 10, 'feature_fraction': 0.7105079885441143, 'bagging_fraction': 0.8355828178259981, 'bagging_freq': 1, 'lambda_l1': 0.00033448668207501333, 'lambda_l2': 4.548087000698137e-06}",0.01655651138814994
749,"{'learning_rate': 0.2333362714534691, 'num_leaves': 148, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7026530247063295, 'bagging_fraction': 0.82328540156498, 'bagging_freq': 1, 'lambda_l1': 0.0004325645002839735, 'lambda_l2': 2.326497801454163e-06}",0.02217394818940266
750,"{'learning_rate': 0.24107864367992476, 'num_leaves': 137, 'max_depth': 11, 'min_data_in_leaf': 10, 'feature_fraction': 0.7066814990752863, 'bagging_fraction': 0.8293759060672337, 'bagging_freq': 1, 'lambda_l1': 0.00026048122310694976, 'lambda_l2': 2.827207648500738e-06}",0.017654575190373986
751,"{'learning_rate': 0.29930280763612505, 'num_leaves': 298, 'max_depth': 4, 'min_data_in_leaf': 10, 'feature_fraction': 0.697431417794068, 'bagging_fraction': 0.8252643022779602, 'bagging_freq': 1, 'lambda_l1': 0.0005956744645286322, 'lambda_l2': 7.063567166353408e-06}",0.023025698375171922
752,"{'learning_rate': 0.05119803606297669, 'num_leaves': 141, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7099114388381835, 'bagging_fraction': 0.8521301916139509, 'bagging_freq': 2, 'lambda_l1': 0.00036364759466094357, 'lambda_l2': 3.727378150434055}",0.028859529025829306
753,"{'learning_rate': 0.21699115986037215, 'num_leaves': 152, 'max_depth': 4, 'min_data_in_leaf': 11, 'feature_fraction': 0.6902988284017854, 'bagging_fraction': 0.8206286774424228, 'bagging_freq': 1, 'lambda_l1': 0.0008568614720337933, 'lambda_l2': 3.1451565679204394e-06}",0.0184723411265306
754,"{'learning_rate': 0.24806672222538198, 'num_leaves': 145, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7144369989591407, 'bagging_fraction': 0.8362517707543196, 'bagging_freq': 1, 'lambda_l1': 0.0002324322005009027, 'lambda_l2': 2.1088216668787984e-06}",0.014250432443411853
755,"{'learning_rate': 0.27547392073227517, 'num_leaves': 146, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7135541253906775, 'bagging_fraction': 0.8443938154711923, 'bagging_freq': 1, 'lambda_l1': 0.00024529781542137995, 'lambda_l2': 2.4255552757850854e-06}",0.01296168281266034
756,"{'learning_rate': 0.28488726396249997, 'num_leaves': 150, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7180781880660121, 'bagging_fraction': 0.8422418631257239, 'bagging_freq': 1, 'lambda_l1': 0.00023870587638389473, 'lambda_l2': 2.343625267978488e-06}",0.01947881398806531
757,"{'learning_rate': 0.28203245700741136, 'num_leaves': 156, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7164978141021395, 'bagging_fraction': 0.8456089053320167, 'bagging_freq': 5, 'lambda_l1': 0.00020191241015118992, 'lambda_l2': 1.9533427105470216e-06}",0.01593817838698075
758,"{'learning_rate': 0.27278618949802047, 'num_leaves': 147, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.720510781289615, 'bagging_fraction': 0.8427795328291833, 'bagging_freq': 1, 'lambda_l1': 0.00019041698046422581, 'lambda_l2': 2.033726138113691e-06}",0.021438457113839546
759,"{'learning_rate': 0.2804805409814673, 'num_leaves': 151, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7127337778933724, 'bagging_fraction': 0.849929797667771, 'bagging_freq': 1, 'lambda_l1': 0.0001485883307396903, 'lambda_l2': 3.266514043603653e-06}",0.024644386544232767
760,"{'learning_rate': 0.25655946313213523, 'num_leaves': 145, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.709626910175646, 'bagging_fraction': 0.8509737875844114, 'bagging_freq': 1, 'lambda_l1': 0.00018489189574480208, 'lambda_l2': 5.701474506637587e-06}",0.026205113963669036
761,"{'learning_rate': 0.28685482436715093, 'num_leaves': 158, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.724100078094896, 'bagging_fraction': 0.8578727121580998, 'bagging_freq': 1, 'lambda_l1': 0.000304574003218928, 'lambda_l2': 0.3237359493263839}",0.014208130997834573
762,"{'learning_rate': 0.2900360866124765, 'num_leaves': 164, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7201393753888135, 'bagging_fraction': 0.8398328014457112, 'bagging_freq': 3, 'lambda_l1': 0.00030454233603609265, 'lambda_l2': 1.835055126061964e-06}",0.022516704473467253
763,"{'learning_rate': 0.2883412408037988, 'num_leaves': 162, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7127730516041956, 'bagging_fraction': 0.8611572610685403, 'bagging_freq': 1, 'lambda_l1': 0.0003243986887769514, 'lambda_l2': 0.16978757918536783}",0.017319958984788646
764,"{'learning_rate': 0.28781299318450543, 'num_leaves': 156, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7037137302742023, 'bagging_fraction': 0.8633395959446224, 'bagging_freq': 2, 'lambda_l1': 0.00014543147266112775, 'lambda_l2': 0.4912273147331486}",0.02717350791549799
765,"{'learning_rate': 0.29904066328646833, 'num_leaves': 167, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.724924005889855, 'bagging_fraction': 0.8692797683474274, 'bagging_freq': 1, 'lambda_l1': 0.0002479656134369431, 'lambda_l2': 0.027745975126994393}",0.021189744255090667
766,"{'learning_rate': 0.26474958705054236, 'num_leaves': 177, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7052280784190208, 'bagging_fraction': 0.8727860474286352, 'bagging_freq': 1, 'lambda_l1': 0.0004065316695543536, 'lambda_l2': 0.058694243747618016}",0.019111621804703834
767,"{'learning_rate': 0.2666677647581546, 'num_leaves': 159, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7144365460773114, 'bagging_fraction': 0.859246840376262, 'bagging_freq': 1, 'lambda_l1': 0.00011198694105271372, 'lambda_l2': 0.4048523737904499}",0.02260086298382278
768,"{'learning_rate': 0.2802600836033105, 'num_leaves': 155, 'max_depth': 3, 'min_data_in_leaf': 13, 'feature_fraction': 0.7317345390050749, 'bagging_fraction': 0.8640207067897678, 'bagging_freq': 1, 'lambda_l1': 0.00023487697190874139, 'lambda_l2': 6.24589644273287}",0.03853576826954542
769,"{'learning_rate': 0.29955483004710576, 'num_leaves': 160, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7204396233770114, 'bagging_fraction': 0.8551778867554644, 'bagging_freq': 1, 'lambda_l1': 0.00035699961358813754, 'lambda_l2': 0.10733691060064025}",0.025522491213915706
770,"{'learning_rate': 0.29922712733741025, 'num_leaves': 151, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.700824554316667, 'bagging_fraction': 0.8765494223112272, 'bagging_freq': 2, 'lambda_l1': 0.00015626872963169712, 'lambda_l2': 2.852258648619362e-06}",0.02355511411183443
771,"{'learning_rate': 0.2684868260867904, 'num_leaves': 162, 'max_depth': 3, 'min_data_in_leaf': 13, 'feature_fraction': 0.7110296526227016, 'bagging_fraction': 0.8496431166587811, 'bagging_freq': 1, 'lambda_l1': 0.00010185293762507968, 'lambda_l2': 2.8144899722814687}",0.023307444557972668
772,"{'learning_rate': 0.27236455176924207, 'num_leaves': 154, 'max_depth': 3, 'min_data_in_leaf': 13, 'feature_fraction': 0.6987608899637925, 'bagging_fraction': 0.838890658545957, 'bagging_freq': 1, 'lambda_l1': 0.0004208705398691816, 'lambda_l2': 3.101124021678691e-06}",0.020698359289375436
773,"{'learning_rate': 0.2568333744290919, 'num_leaves': 167, 'max_depth': 3, 'min_data_in_leaf': 14, 'feature_fraction': 0.7285890225081463, 'bagging_fraction': 0.8574765943797353, 'bagging_freq': 1, 'lambda_l1': 0.00024311475734550868, 'lambda_l2': 0.006093814206350636}",0.015973290132596452
774,"{'learning_rate': 0.2741594658043163, 'num_leaves': 173, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.7129500847122641, 'bagging_fraction': 0.8512253186180818, 'bagging_freq': 1, 'lambda_l1': 0.0001540886403338599, 'lambda_l2': 1.3468887801131265e-06}",0.02243202030257039
775,"{'learning_rate': 0.2535914755992515, 'num_leaves': 149, 'max_depth': 3, 'min_data_in_leaf': 93, 'feature_fraction': 0.7073038164658981, 'bagging_fraction': 0.8466201079564112, 'bagging_freq': 1, 'lambda_l1': 0.0002929851429895303, 'lambda_l2': 4.658709033584574e-06}",0.07728003717514939
776,"{'learning_rate': 0.279416282828432, 'num_leaves': 182, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.7182350425938032, 'bagging_fraction': 0.836300293838455, 'bagging_freq': 1, 'lambda_l1': 8.696410693684716e-05, 'lambda_l2': 0.20322986077253216}",0.021767483476960368
777,"{'learning_rate': 0.2570110026956083, 'num_leaves': 156, 'max_depth': 3, 'min_data_in_leaf': 14, 'feature_fraction': 0.6939399755202287, 'bagging_fraction': 0.8341231002804409, 'bagging_freq': 1, 'lambda_l1': 0.0004426816399137161, 'lambda_l2': 0.001670371632596448}",0.014630229792981075
778,"{'learning_rate': 0.2836577483296271, 'num_leaves': 145, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.741403879507266, 'bagging_fraction': 0.8339286912424635, 'bagging_freq': 1, 'lambda_l1': 0.00019474240405294586, 'lambda_l2': 1.0404296265169651e-05}",0.019547394381214375
779,"{'learning_rate': 0.2974371054165074, 'num_leaves': 170, 'max_depth': 3, 'min_data_in_leaf': 14, 'feature_fraction': 0.7030222324892391, 'bagging_fraction': 0.8410300428239832, 'bagging_freq': 1, 'lambda_l1': 0.4595471010334853, 'lambda_l2': 0.0005219536943641512}",0.018958742999082866
780,"{'learning_rate': 0.2503849896645257, 'num_leaves': 152, 'max_depth': 3, 'min_data_in_leaf': 11, 'feature_fraction': 0.7300106724134078, 'bagging_fraction': 0.8493456832597923, 'bagging_freq': 2, 'lambda_l1': 0.0001322840670830964, 'lambda_l2': 2.0569542855677637e-06}",0.030497095007100294
781,"{'learning_rate': 0.26738923411910387, 'num_leaves': 145, 'max_depth': 3, 'min_data_in_leaf': 55, 'feature_fraction': 0.7083978104991362, 'bagging_fraction': 0.8639150062606077, 'bagging_freq': 1, 'lambda_l1': 0.00046187908234997786, 'lambda_l2': 5.936054211197054e-06}",0.03921780641764638
782,"{'learning_rate': 0.24590871299172623, 'num_leaves': 160, 'max_depth': 3, 'min_data_in_leaf': 15, 'feature_fraction': 0.691537884558512, 'bagging_fraction': 0.8315449016948278, 'bagging_freq': 1, 'lambda_l1': 0.00019786130320239653, 'lambda_l2': 1.848772630795276e-06}",0.014629082224222276
783,"{'learning_rate': 0.2707980973329088, 'num_leaves': 148, 'max_depth': 3, 'min_data_in_leaf': 13, 'feature_fraction': 0.7236707877055182, 'bagging_fraction': 0.8386154180745454, 'bagging_freq': 4, 'lambda_l1': 8.939394946107788e-05, 'lambda_l2': 0.0009422130476699841}",0.02421242714962813
784,"{'learning_rate': 0.2564323076667143, 'num_leaves': 143, 'max_depth': 3, 'min_data_in_leaf': 11, 'feature_fraction': 0.699589108567059, 'bagging_fraction': 0.8837139429007009, 'bagging_freq': 1, 'lambda_l1': 0.00030346901371425825, 'lambda_l2': 3.877146425155773e-06}",0.020137194887195297
785,"{'learning_rate': 0.27787209650911204, 'num_leaves': 156, 'max_depth': 3, 'min_data_in_leaf': 15, 'feature_fraction': 0.7175327226193006, 'bagging_fraction': 0.8288436570818234, 'bagging_freq': 1, 'lambda_l1': 0.0005889159367714081, 'lambda_l2': 1.5819670038765068}",0.02298496856030253
786,"{'learning_rate': 0.2422442152949048, 'num_leaves': 176, 'max_depth': 3, 'min_data_in_leaf': 13, 'feature_fraction': 0.6839927229912528, 'bagging_fraction': 0.847057317031822, 'bagging_freq': 1, 'lambda_l1': 0.00013611502984529122, 'lambda_l2': 9.176733620124737e-06}",0.024263488128621547
787,"{'learning_rate': 0.2992488860579182, 'num_leaves': 141, 'max_depth': 3, 'min_data_in_leaf': 16, 'feature_fraction': 0.7390283109302607, 'bagging_fraction': 0.8254125041626308, 'bagging_freq': 1, 'lambda_l1': 7.259912181439336e-05, 'lambda_l2': 1.836519109193345e-05}",0.011283203451916204
